DISTRICT,Sub_dist,Vill_name,latitude,longitude
JANGOAN,RAGUNATHPALLY,Raghunathpalle,3321418.6223607445,3923010.4259270015
JANGOAN,THARIGOPPULA,Akkerajepalle,3339422.838730077,3912042.3079267247
JANGOAN,THARIGOPPULA,Bonthagattunagaram,3345765.5921211876,3916913.450690323
JANGOAN,BACHANNAPET,Pochannapet,3320877.6307753017,3898433.7773502725
JANGOAN,GHANPUR(STATION),Ippagudem,3320959.1750498204,3933948.8639974995
JANGOAN,RAGUNATHPALLY,Veldi,3324249.280093365,3922415.346825065
JANGOAN,RAGUNATHPALLY,Komalla,3323790.8952625534,3926427.5637331097
JANGOAN,DEVARUPPULA,Manpahad,3295456.9855999053,3935393.2986363345
JANGOAN,KODAKANDLA,Kodakandla,3295501.0283903955,3947849.05230375
JANGOAN,KODAKANDLA,Rangapur,3297904.170469749,3950096.942044691
JANGOAN,KODAKANDLA,Ramavaram,3296787.5695980918,3941965.5812443607
JANGOAN,DEVARUPPULA,Neermiala,3301625.7674686024,3921684.5815464836
JANGOAN,DEVARUPPULA,Ramrajpalle,3302560.8294523456,3919455.442456581
JANGOAN,PALAKURTHY,Dardepalle,3310007.0288989767,3943933.9598863907
JANGOAN,PALAKURTHY,Ayyangaripalle,3312223.964489762,3936322.067929183
JANGOAN,RAGUNATHPALLY,Bhanjipeta,3317544.9366103513,3925303.4823655738
JANGOAN,RAGUNATHPALLY,Nidigonda,3318074.0141450856,3918940.0306661045
JANGOAN,JANGAON,Shamirpet (Part),3318842.860476064,3908866.5558234523
JANGOAN,KODAKANDLA,Lakshmakkapalle,3299166.296615402,3938021.335876075
JANGOAN,KODAKANDLA,Edunuthala,3301163.5298435045,3947164.216445715
JANGOAN,PALAKURTHY,Manchuppula,3301344.611697236,3942545.3995938445
JANGOAN,DEVARUPPULA,Devaruppula,3298214.4595205113,3932675.2453494333
JANGOAN,DEVARUPPULA,Madoorkalan,3302618.998494762,3926862.7007968775
JANGOAN,DEVARUPPULA,Singarajpalle,3303406.521111831,3923072.316269247
JANGOAN,DEVARUPPULA,Kadavendi,3301721.763658388,3930832.393742373
JANGOAN,PALAKURTHY,Mutharam,3304105.645434254,3945561.3393800943
JANGOAN,PALAKURTHY,Valmidi,3305787.680765106,3942530.1102196667
JANGOAN,LINGALAGHANPUR,Gummadavelli,3305885.3438493023,3914697.415751151
JANGOAN,PALAKURTHY,Theegaram,3306113.6960184863,3939991.097971463
JANGOAN,LINGALAGHANPUR,Vanaparthy,3306204.3070834954,3920197.5705402605
JANGOAN,DEVARUPPULA,Madhapuram,3306736.9440612085,3932968.428894725
JANGOAN,LINGALAGHANPUR,Siripuram,3308532.9033520557,3910875.4589649416
JANGOAN,DEVARUPPULA,Chowdur,3308226.366778646,3929366.17800197
JANGOAN,PALAKURTHY,Visnoor,3307776.7813287443,3936994.4386512735
JANGOAN,LINGALAGHANPUR,Kothapalle,3308480.908763038,3918277.8432007786
JANGOAN,LINGALAGHANPUR,Nyalapogula,3308018.023602554,3923667.9435704737
JANGOAN,PALAKURTHY,Mallampalle,3308789.637062335,3947766.950327008
JANGOAN,PALAKURTHY,Lakshminarayana Puram,3310044.3800752596,3937934.5345749394
JANGOAN,DEVARUPPULA,Madoorkhurd,3307001.0620910823,3926876.7802304723
JANGOAN,PALAKURTHY,Shatapuram,3310162.440958065,3933001.0339068803
JANGOAN,PALAKURTHY,Palakurthi,3310721.2344688172,3940227.167459629
JANGOAN,DEVARUPPULA,Kolkonda,3310714.708794685,3930387.0247140303
JANGOAN,PALAKURTHY,Thorrur,3311036.740657182,3935170.772599101
JANGOAN,LINGALAGHANPUR,Waddicherla,3311022.9631981766,3919390.971152338
JANGOAN,LINGALAGHANPUR,Lingalaghanpur,3310484.41744811,3915184.252714801
JANGOAN,LINGALAGHANPUR,Cheeturu,3312088.473595659,3927006.3977587204
JANGOAN,LINGALAGHANPUR,Kallem,3311357.025730341,3910968.307697649
JANGOAN,LINGALAGHANPUR,Nagaram,3313659.386937495,3913301.3196279327
JANGOAN,PALAKURTHY,Kondapuram,3313629.0917596696,3944939.625133708
JANGOAN,JANGAON,Pembarthy,3313500.2434478123,3907904.2740949485
JANGOAN,RAGUNATHPALLY,Koduru,3313851.4771023747,3930232.402229615
JANGOAN,LINGALAGHANPUR,Kundaram,3312705.363519403,3922735.3072742233
JANGOAN,PALAKURTHY,Thirmalagiri,3315651.2078118753,3936171.2394759115
JANGOAN,PALAKURTHY,Bommera,3314263.1086948314,3940126.4372078236
JANGOAN,PALAKURTHY,Iravennu,3314116.9074806706,3934137.5960508445
JANGOAN,LINGALAGHANPUR,Nellutla,3314978.756553623,3916393.304979569
JANGOAN,RAGUNATHPALLY,Gabbeta,3316526.2171597765,3929956.779782554
JANGOAN,JANGAON,Yellamla,3315915.9039322804,3907620.2775626704
JANGOAN,JANGAON,Siddenki,3316612.2589649265,3905076.833165299
JANGOAN,JANGAON,Chowdarpalle,3317454.625823906,3903777.1757494514
JANGOAN,LINGALAGHANPUR,Chinnarajpet,3307501.8405863135,3912299.2218387816
JANGOAN,JANGAON,Jangaon (M),3316859.2985958746,3911833.7495810753
JANGOAN,JANGAON,Yeswanthapur (Part),3318220.2531400467,3915933.748194271
JANGOAN,ZAFARGARH,Obulapur,3317124.344413786,3945618.295879339
JANGOAN,ZAFARGARH,Guduru,3317605.3988125897,3942808.2202196163
JANGOAN,JANGAON,Peddaramancherla,3318707.0283067315,3902326.2430342394
JANGOAN,ZAFARGARH,Shapalle Thammadapalle (G),3319556.1593864644,3941389.1931038634
JANGOAN,PALAKURTHY,Gudur,3317996.2059766236,3938499.734221662
JANGOAN,JANGAON,Pasarmadla,3319474.0674632806,3905899.5069581685
JANGOAN,ZAFARGARH,Aliyabad,3320933.707468772,3946147.6102204607
JANGOAN,RAGUNATHPALLY,Srimannarayanapur,3317996.448798989,3921400.4064115915
JANGOAN,ZAFARGARH,Thimmapur,3320162.22706612,3943858.506513064
JANGOAN,JANGAON,Cheetakodur (Part),3320039.567388676,3913048.655213644
JANGOAN,RAGUNATHPALLY,Kanchanpalle,3319892.2764864895,3928659.41451569
JANGOAN,JANGAON,Oblakeshvapur,3321212.0759627786,3903875.81572433
JANGOAN,JANGAON,Chowdaram,3320811.6252132617,3914868.7016707496
JANGOAN,BACHANNAPET,Narayanapur,3320674.7672587205,3896127.4535551835
JANGOAN,ZAFARGARH,Suraram,3321666.190307375,3940630.3968008473
JANGOAN,JANGAON,Wadlakonda,3321846.617605261,3909619.0319232633
JANGOAN,RAGUNATHPALLY,Ibrahimpur,3322403.4902975927,3917940.997372928
JANGOAN,BACHANNAPET,Chinnaramancherla,3322686.440380303,3900278.498840047
JANGOAN,CHILPUR,Venkatadripet,3340415.498132096,3929403.886972883
JANGOAN,THARIGOPPULA,Solipuram,3342309.902674043,3910729.1123250434
JANGOAN,THARIGOPPULA,Tharigoppula,3341408.5839181626,3914495.3958364036
JANGOAN,GHANPUR(STATION),Samudrala,3322018.0804214836,3937436.957743734
JANGOAN,RAGUNATHPALLY,Madharam,3323087.6233925386,3919058.8994835443
JANGOAN,BACHANNAPET,Tammadapalle,3323909.813029707,3903165.3362759454
JANGOAN,ZAFARGARH,Sagaram,3324719.2791150687,3947616.182815591
JANGOAN,ZAFARGARH,Zaffergadh,3323237.6337497253,3944726.216445331
JANGOAN,GHANPUR(STATION),Thanadarpalli,3325777.0896119284,3936415.7763132975
JANGOAN,RAGUNATHPALLY,Kurchapalle,3324618.5056395982,3931563.672197904
JANGOAN,ZAFARGARH,Thidugu,3326623.3672637907,3947894.545995613
JANGOAN,JANGAON,Peddapahad,3324238.06380681,3906006.5982036875
JANGOAN,RAGUNATHPALLY,Govardhanagiri,3325427.751217992,3927893.6600324307
JANGOAN,JANGAON,Venkriyala,3327225.3455670215,3907965.921189145
JANGOAN,GHANPUR(STATION),Raghavapur,3327298.0696508796,3929928.8582377867
JANGOAN,ZAFARGARH,Thimmampet,3327397.6243950105,3941150.477116321
JANGOAN,JANGAON,Goparajpalle,3326878.03415494,3904281.327376835
JANGOAN,BACHANNAPET,Lingampalle,3327952.672457428,3887584.9644634286
JANGOAN,BACHANNAPET,Ramachandrapur,3327265.2511077733,3893520.8275495633
JANGOAN,BACHANNAPET,Salvapur,3327967.6622042498,3883189.8180797305
JANGOAN,RAGUNATHPALLY,Quileshapur,3327452.315203682,3918980.350900544
JANGOAN,RAGUNATHPALLY,Mekalagattu,3330427.0500709265,3916674.195490599
JANGOAN,BACHANNAPET,Lakshmapur,3330966.950982528,3902316.286368875
JANGOAN,NARMETTA,Malakpet,3331749.997452082,3914668.1863375977
JANGOAN,NARMETTA,Bommakur,3331696.9636731083,3910001.279998215
JANGOAN,ZAFARGARH,Kunoor Thamadapalle (I),3330701.648339735,3946160.2990048467
JANGOAN,BACHANNAPET,Bandanagaram,3333021.69852862,3902171.7266760482
JANGOAN,BACHANNAPET,Katkoor,3332374.9167485377,3898050.450938968
JANGOAN,ZAFARGARH,Uppugal,3331594.7392305657,3941744.3221781985
JANGOAN,GHANPUR(STATION),Ghanpur (Stn),3332325.3317877497,3934398.823388048
JANGOAN,BACHANNAPET,Padamati Keshavapur,3331874.523179217,3888934.594487067
JANGOAN,ZAFARGARH,Raghunathpalle,3333781.2696559415,3945520.454564201
JANGOAN,NARMETTA,Machupahad,3333337.267737326,3919109.547376079
JANGOAN,GHANPUR(STATION),Thatikonda,3332991.2195231807,3924352.406816849
JANGOAN,NARMETTA,Veldanda,3332513.7425941788,3907480.248890316
JANGOAN,CHILPUR,Pallagutta,3334432.124724634,3930127.8261820674
JANGOAN,CHILPUR,Chinnapendyala,3335478.2227342585,3937736.36280404
JANGOAN,JANGAON,Yerragollapahad,3327998.687093727,3913324.2205522517
JANGOAN,BACHANNAPET,Konne,3328675.2476859093,3891612.554860965
JANGOAN,GHANPUR(STATION),Meedigonda,3328909.5812615296,3927827.2605535095
JANGOAN,ZAFARGARH,Ippagudem,3328915.489307279,3943727.2520687827
JANGOAN,BACHANNAPET,Bachannapet,3326225.5562667227,3899785.910772177
JANGOAN,RAGUNATHPALLY,Ashwaraopalle,3326768.5007924554,3924167.271443979
JANGOAN,JANGAON,Adavikeshvapur,3329264.4795493647,3910246.7294999976
JANGOAN,BACHANNAPET,Mansanpalle,3329526.348847706,3885094.413025505
JANGOAN,GHANPUR(STATION),Namilakonda,3328594.498654042,3937672.4521827595
JANGOAN,BACHANNAPET,Alimpur,3329560.647359645,3896946.750175876
JANGOAN,GHANPUR(STATION),Chagal,3329141.9251081753,3931954.7588426815
JANGOAN,BACHANNAPET,Kodavatoor,3329402.6422578506,3901424.46832629
JANGOAN,GHANPUR(STATION),Shivunipalli (CT),3330245.760358073,3935468.8535240064
JANGOAN,THARIGOPPULA,Narsapur,3339442.8827484,3916082.759587654
JANGOAN,THARIGOPPULA,Abdulnagaram,3339569.4953823523,3918595.3241142137
JANGOAN,CHILPUR,Krishnajigudem,3335898.7693890673,3926026.638683428
JANGOAN,CHILPUR,Nashkal,3335800.2569761504,3941028.850755765
JANGOAN,NARMETTA,Gandiramaram,3336832.179345557,3918149.649782534
JANGOAN,NARMETTA,Narmetta,3335202.474710513,3913120.8103557522
JANGOAN,CHILPUR,Fathepur,3337198.942263821,3922286.055863547
JANGOAN,CHILPUR,Rajavaram,3336440.586602773,3933526.9949390646
JANGOAN,CHILPUR,Chilpur,3338166.7756095952,3928313.7750698286
JANGOAN,NARMETTA,Ammapur,3337999.4710824983,3908601.9760131408
JANGOAN,THARIGOPPULA,Potharam,3339934.5775441853,3909480.455119378
JANGOAN,CHILPUR,Malkapur,3340404.944636456,3925557.2892832328
JANGOAN,CHILPUR,Sreepathipalli,3343130.0186735936,3919007.1072669346
JANGOAN,CHILPUR,Kondapur,3344592.170993067,3921604.3802903476
JANGOAN,THARIGOPPULA,Ankushapuram,3345012.9206980425,3912751.5901145632
JANGOAN,KODAKANDLA,Regula,3305357.1682181433,3952753.8504753136
YADADRI BHUVANAGIRI,GUNDALA,Bandakothapalle,3294571.8861711924,3932006.06393511
YADADRI BHUVANAGIRI,GUNDALA,Vangala,3289838.17468505,3927213.8184143305
YADADRI BHUVANAGIRI,GUNDALA,Masanpalle,3297219.975120126,3923441.2251417497
YADADRI BHUVANAGIRI,GUNDALA,Suddala,3296945.4892165703,3915804.5020716023
YADADRI BHUVANAGIRI,GUNDALA,Gangapur,3297983.918787077,3926315.227536896
YADADRI BHUVANAGIRI,GUNDALA,Anantaram,3299950.908095721,3914700.2268732674
YADADRI BHUVANAGIRI,GUNDALA,Velmajala,3302727.3838943318,3916957.232592727
YADADRI BHUVANAGIRI,GUNDALA,Vastha Kondur,3292471.6819975018,3931837.3762853267
YADADRI BHUVANAGIRI,GUNDALA,Brahmanpalle,3297950.7531723217,3918167.400791949
YADADRI BHUVANAGIRI,GUNDALA,Ambala,3291752.7224676847,3921466.2349456972
YADADRI BHUVANAGIRI,GUNDALA,Turkala Shapur,3291573.239638249,3927943.138757856
YADADRI BHUVANAGIRI,GUNDALA,Pedda Padishala,3290093.3174392385,3930122.747769636
YADADRI BHUVANAGIRI,GUNDALA,Gundala,3294669.191978927,3926959.1476225248
YADADRI BHUVANAGIRI,GUNDALA,Seetarampur,3298075.9942439036,3920701.966102435
YADADRI BHUVANAGIRI,GUNDALA,Ramaram,3294687.4320401824,3922096.998553195
YADADRI BHUVANAGIRI,GUNDALA,Marpadaga,3299557.033558529,3924107.272472299
RANGA REDDY,FAROOQNAGAR,Gundlakunta,3245920.4524713806,3810553.164933648
RANGA REDDY,MADGUL,Anneboinpalle,3223490.707208763,3870135.0700391345
RANGA REDDY,KESHAMPETA,Lingamdana,3224594.8990330463,3824256.5932222493
RANGA REDDY,KESHAMPETA,Bodanampalle,3231747.513035166,3827608.5958763724
RANGA REDDY,KONDURG,Govindapur (U I),3245383.164214822,3793276.119189262
RANGA REDDY,FAROOQNAGAR,Shadnagar (M),3247103.6869580615,3810725.526044748
RANGA REDDY,THALAKONDAPALLY,Rampur,3222873.27212654,3833047.6518397406
RANGA REDDY,THALAKONDAPALLY,Julapalle,3224143.971668364,3826686.9136486575
RANGA REDDY,FAROOQNAGAR,Burgul,3236086.4625309287,3812142.0665221135
RANGA REDDY,KESHAMPETA,Vemulanarva,3237345.4324621325,3822649.6037038285
RANGA REDDY,AMANGAL,Konapur,3227721.8411794887,3847565.14982408
RANGA REDDY,MADGUL,Madgul,3223833.5862993547,3863406.858688317
RANGA REDDY,KONDURG,Parvathapur,3247072.450906775,3796792.060443051
RANGA REDDY,FAROOQNAGAR,Chattanpalle (Part),3246543.7080482906,3813605.7227863246
RANGA REDDY,KOTHUR,Seriguda (Bhadrai Palle),3247518.180660541,3825987.7287548706
RANGA REDDY,KESHAMPETA,Chowlapalle (East),3234087.4382802043,3830410.420201959
RANGA REDDY,KOTHUR,Siddapur,3245550.5095838625,3825386.8585468936
RANGA REDDY,KOTHUR,Inmulnarva,3247839.7477821913,3821554.7439367627
RANGA REDDY,MADGUL,Nagilla,3228638.8220370826,3859057.868038996
RANGA REDDY,KADTHAL,Salarpur,3231376.0791099723,3837910.4573376686
RANGA REDDY,MADGUL,Appareddipalle,3226866.845450328,3861026.4910648824
RANGA REDDY,KADTHAL,Vasudevapur,3230748.7646968407,3842836.5111019327
RANGA REDDY,MADGUL,Andugul,3213906.56625756,3870475.2984735845
RANGA REDDY,FAROOQNAGAR,Gantlavelli,3239887.7637676676,3814716.7273053653
RANGA REDDY,KESHAMPETA,Papireddiguda,3240009.922699412,3818180.5769288456
RANGA REDDY,FAROOQNAGAR,Kamsanpalle,3240099.908516643,3802088.196865747
RANGA REDDY,FAROOQNAGAR,Dooskal,3246718.137739231,3817104.151933202
RANGA REDDY,FAROOQNAGAR,Kandivanam,3246183.1492211577,3800284.667760598
RANGA REDDY,FAROOQNAGAR,Elkatta,3248278.1247193427,3806639.5379006984
RANGA REDDY,NANDIGAMA,Edulapalle,3253054.045055402,3810974.420158745
RANGA REDDY,KOTHUR,Theegapur,3256495.5416104035,3818196.281193514
RANGA REDDY,NANDIGAMA,Mamidipalle,3256268.0796839236,3810753.9192327107
RANGA REDDY,NANDIGAMA,Nandigam,3251140.4155016947,3818088.7992702494
RANGA REDDY,JILLED CHOWDERGUDEM,Tummalapalle,3254646.8781156274,3791570.6599425604
RANGA REDDY,KONDURG,Uttaraspalle,3254536.590877483,3795924.0425157147
RANGA REDDY,KONDURG,Tekulapalle,3255069.941969423,3798451.342563126
RANGA REDDY,KONDURG,Ummenthyal,3256772.149981293,3792730.1640895256
RANGA REDDY,JILLED CHOWDERGUDEM,Indranagar,3248777.935346045,3790486.466021078
RANGA REDDY,AMANGAL,Settipalle,3226287.847616845,3854886.49919867
RANGA REDDY,THALAKONDAPALLY,Chennaram,3226590.0616364554,3841356.5558644226
RANGA REDDY,AMANGAL,Akuthotapalle,3225958.0868736007,3851138.696111753
RANGA REDDY,KESHAMPETA,Thommidirekula,3226702.3599020382,3822763.9209161634
RANGA REDDY,JILLED CHOWDERGUDEM,Vanampalle,3252748.2829176867,3790116.6030919943
RANGA REDDY,KONDURG,Kondurg (E),3250829.4702299596,3794010.403158307
RANGA REDDY,KOTHUR,Gudur,3262239.3925313926,3818660.7628296544
RANGA REDDY,KESHAMPETA,Kakunoor,3229865.3033264843,3823632.614530535
RANGA REDDY,THALAKONDAPALLY,Lingarapalle,3230246.87565859,3830195.915583207
RANGA REDDY,KADTHAL,Karkalpahad,3232041.040623138,3845366.0536412993
RANGA REDDY,FAROOQNAGAR,Vittyal,3242258.04153897,3805231.712698682
RANGA REDDY,JILLED CHOWDERGUDEM,Padmaram,3249334.41794299,3785364.463606886
RANGA REDDY,FAROOQNAGAR,Rangasamudram,3249106.2360805576,3801205.3483035606
RANGA REDDY,MADGUL,Kalakonda,3218338.8709999896,3856885.222421579
RANGA REDDY,THALAKONDAPALLY,Venkatraopeta,3220283.7953336504,3837761.7505502715
RANGA REDDY,THALAKONDAPALLY,Veljala,3218838.270627075,3828914.8541593766
RANGA REDDY,FAROOQNAGAR,Buchiguda,3245195.8249508,3816376.652169649
RANGA REDDY,FAROOQNAGAR,Kondannaguda,3245456.763279779,3819435.0049539395
RANGA REDDY,JILLED CHOWDERGUDEM,Raviryal,3244677.1166301817,3790204.372179987
RANGA REDDY,KESHAMPETA,Sangam,3242931.5305409315,3822096.00646328
RANGA REDDY,JILLED CHOWDERGUDEM,Chegireddy Ghanpur,3244911.801867356,3787238.7114692437
RANGA REDDY,KONDURG,Mutpoor,3257575.8300968264,3795653.214884429
RANGA REDDY,KOTHUR,Mallapur,3259660.281124041,3817661.8591528535
RANGA REDDY,KOTHUR,Kodicherla,3249072.5852334932,3824710.179148232
RANGA REDDY,FAROOQNAGAR,Mogalagidda,3248674.825702936,3803358.974269153
RANGA REDDY,KOTHUR,Khajiguda,3249958.715761477,3823619.5436791973
RANGA REDDY,KADTHAL,Ravichedu,3237613.137452236,3833898.6834261282
RANGA REDDY,JILLED CHOWDERGUDEM,Gunjalapahad,3239683.342300514,3789151.3559523765
RANGA REDDY,MADGUL,Girikothapalle,3213986.575285855,3866812.3786172597
RANGA REDDY,THALAKONDAPALLY,Gattu Ippalapalle,3217254.7840558267,3836372.9603995304
RANGA REDDY,AMANGAL,Polepalle,3218372.6995594013,3852249.901564839
RANGA REDDY,MADGUL,Irwin,3216346.9967679284,3863193.839869164
RANGA REDDY,THALAKONDAPALLY,Venkatapurpatti Veljala,3219955.2585889013,3824522.854300614
RANGA REDDY,MADGUL,Ramanampalle,3220391.0023211236,3871653.3697183435
RANGA REDDY,THALAKONDAPALLY,Medakpalle,3220894.754206523,3834209.695058517
RANGA REDDY,MADGUL,Arkapalle,3218956.690856498,3869873.321306185
RANGA REDDY,AMANGAL,Chennampalle,3220946.743124257,3851156.092633154
RANGA REDDY,MADGUL,Brahmanapalle,3220302.4080578126,3866144.2947613667
RANGA REDDY,THALAKONDAPALLY,Garvipalle,3221539.198604745,3839668.1729111983
RANGA REDDY,AMANGAL,Singam Palle,3221146.0598284635,3853455.8055918533
RANGA REDDY,THALAKONDAPALLY,Antharam,3221330.3391085113,3825547.693032372
RANGA REDDY,THALAKONDAPALLY,Khanapur,3223287.0845241514,3837859.1473384066
RANGA REDDY,MADGUL,Aurpalle,3223084.3819674216,3854634.162183757
RANGA REDDY,MADGUL,Dodlapahad,3224754.3292495576,3857126.551374131
RANGA REDDY,THALAKONDAPALLY,Chandradana,3223923.6863364833,3830209.741451123
RANGA REDDY,AMANGAL,Amangal (M),3222717.1455220757,3845948.5992569467
RANGA REDDY,THALAKONDAPALLY,Chukkapur,3225393.268958137,3838439.442448614
RANGA REDDY,KESHAMPETA,Nirdavally,3227430.675404142,3826601.0872586607
RANGA REDDY,THALAKONDAPALLY,Talakondapalle,3227570.4296037704,3833840.3546858015
RANGA REDDY,THALAKONDAPALLY,Yadavalli,3228023.033314194,3839936.2697063833
RANGA REDDY,AMANGAL,Ramanuthula,3228701.609586983,3844374.0955456104
RANGA REDDY,THALAKONDAPALLY,Cheepunuthala,3229136.027441052,3837368.4159229067
RANGA REDDY,KESHAMPETA,Lemamidi,3228982.292834528,3829003.5134589565
RANGA REDDY,MADGUL,Kulkulepalle,3229399.253122901,3865489.226833988
RANGA REDDY,KADTHAL,Chellampalle,3232334.992580865,3839896.8243614924
RANGA REDDY,THALAKONDAPALLY,Padakal,3232184.9041574206,3833344.697468125
RANGA REDDY,KADTHAL,Mudwin,3230770.3000422535,3850303.01107085
RANGA REDDY,KESHAMPETA,Pomalpalle,3233126.0877138404,3819546.68469551
RANGA REDDY,KADTHAL,Vampuguda,3233966.5733104893,3841215.565070948
RANGA REDDY,THALAKONDAPALLY,Thimmapur,3216560.6379440012,3830102.0244316314
RANGA REDDY,KESHAMPETA,Chintakuntapalle,3233125.888940581,3821691.376032123
RANGA REDDY,KADTHAL,Takrajguda,3235307.37450798,3839466.1965897107
MANCHERIAL,TANDUR,TANDUR,3473355.5101364795,3943781.6906702872
RANGA REDDY,KOTHUR,Kothur (M),3257207.5834591114,3820029.5149765774
RANGA REDDY,KESHAMPETA,Keshampeta,3233883.3606464,3825944.049451801
RANGA REDDY,KADTHAL,Makthamadharam,3234752.5663114293,3836464.2837936375
RANGA REDDY,FAROOQNAGAR,Seriguda-Madhurapur,3237120.2637774097,3817695.7356827958
RANGA REDDY,KESHAMPETA,Ipparapalle,3236796.8737210375,3819425.1897969763
RANGA REDDY,FAROOQNAGAR,Madhurapur,3237136.5271263197,3816056.2786461986
RANGA REDDY,JILLED CHOWDERGUDEM,Chalivendrampalle,3238346.420219753,3790006.9222941487
RANGA REDDY,KADTHAL,Nyamathapur,3237890.025116534,3836250.291616388
RANGA REDDY,KADTHAL,Kadthal,3235883.198005312,3843822.9926488088
RANGA REDDY,KESHAMPETA,Alwal,3238721.979468972,3826245.3220770536
RANGA REDDY,KESHAMPETA,Dattaipalle,3239787.178386938,3820564.5389221967
RANGA REDDY,KESHAMPETA,Kothapeta,3238563.7549064555,3828505.232347796
RANGA REDDY,FAROOQNAGAR,Bhemaram,3239449.9480248983,3799372.26730738
RANGA REDDY,FAROOQNAGAR,Raikal,3239900.0739938756,3809604.894267744
RANGA REDDY,FAROOQNAGAR,Jagammaguda,3241234.8418100425,3807521.8741560173
RANGA REDDY,KESHAMPETA,Santhapur,3238572.7749498873,3830959.604966784
RANGA REDDY,FAROOQNAGAR,Chilkamarri (Chelka),3241420.937384258,3811835.8353596334
RANGA REDDY,FAROOQNAGAR,Annaram,3242049.1790448404,3809670.1169884778
RANGA REDDY,KONDURG,Agiryal,3241431.101295706,3795660.4803791633
RANGA REDDY,KONDURG,Venkiryal,3242144.943174655,3793557.4554769234
RANGA REDDY,KESHAMPETA,Eklaskhampeta,3241083.843545236,3824314.6921812156
RANGA REDDY,KESHAMPETA,Bhairkhanpalle,3242553.5511583923,3827460.7667258545
RANGA REDDY,JILLED CHOWDERGUDEM,Edira,3242122.828433655,3789674.238672566
RANGA REDDY,KONDURG,Viswanathpur,3243978.0820340123,3793011.960072035
RANGA REDDY,FAROOQNAGAR,Hajipalle,3243810.416169077,3809351.4797213245
RANGA REDDY,FAROOQNAGAR,Kangaguda,3244585.0207319306,3821418.305291554
RANGA REDDY,FAROOQNAGAR,Chinchod,3243095.9146795208,3799247.7995215952
RANGA REDDY,FAROOQNAGAR,Veljerla III,3243482.548231817,3817731.0881022043
RANGA REDDY,KONDURG,Tangellapalle,3244791.6305102576,3795710.8865221213
RANGA REDDY,FAROOQNAGAR,Kishannagar,3244888.241294397,3807138.0068202815
RANGA REDDY,JILLED CHOWDERGUDEM,Veerannapet,3246749.4946122738,3786398.8198654354
RANGA REDDY,KONDURG,Cherukupalle,3246539.358327123,3793215.618874897
RANGA REDDY,FAROOQNAGAR,Chowlapalle (West),3244926.788080903,3803827.3099936973
RANGA REDDY,JILLED CHOWDERGUDEM,Gurrampalle,3246438.8589993366,3789753.500200418
RANGA REDDY,JILLED CHOWDERGUDEM,Jilled Chowdergudem,3248227.6259576227,3788899.469897097
RANGA REDDY,KONDURG,Srirangapur,3249914.322439196,3798610.170963255
RANGA REDDY,FAROOQNAGAR,Nagulapalle,3249699.6851282623,3812158.4675770965
RANGA REDDY,JILLED CHOWDERGUDEM,Thoompalle,3250573.909814596,3790264.9481837456
RANGA REDDY,KONDURG,Mahadevpoor,3250174.0378019437,3796814.886406136
RANGA REDDY,KOTHUR,Penjerla,3250990.6530177174,3823022.34240355
RANGA REDDY,KONDURG,Bhirampalle,3252374.528793743,3797338.88373421
RANGA REDDY,KONDURG,Chukkammet,3257665.731710091,3798406.3247531014
RANGA REDDY,KONDURG,Regadi Chilakamarri,3259330.0783467884,3797167.289780555
RANGA REDDY,NANDIGAMA,Chegur,3258258.3173174905,3815050.2382709053
RANGA REDDY,IBRAHIMPATNAM,Ibrahimpatnam (M),3259801.0407223115,3857926.4177814364
RANGA REDDY,SHAMSHABAD,Shankarapur,3262292.131976071,3829644.598928666
RANGA REDDY,IBRAHIMPATNAM,Raipole,3260783.6676236107,3864371.601472008
RANGA REDDY,SHANKARPALLE,Masaniguda,3281507.1080220267,3799610.858086436
RANGA REDDY,SAROORNAGAR,GHMC,3276638.030679367,3847326.390617618
RANGA REDDY,HAYATHNAGAR,GHMC,3274856.597875442,3851868.6454938008
RANGA REDDY,RAJENDRANAGAR,GHMC,3274372.172303875,3834192.5375202284
RANGA REDDY,SHABAD,Etlaerravaly,3266167.6770905238,3799350.8329317467
RANGA REDDY,ABDULLAPURMET,Kawadipally,3275345.066740829,3863976.824637742
RANGA REDDY,SHANKARPALLE,Kothapalle,3280772.2129997807,3802551.583266664
RANGA REDDY,SHANKARPALLE,Kondakal,3290128.7786495592,3811172.201483907
RANGA REDDY,CHEVELLA,Allawada,3267669.2506849053,3804458.64603161
RANGA REDDY,SERILINGAMPALLY,GHMC,3289694.9535864294,3826891.500300219
RANGA REDDY,YACHARAM,Tulekhurd,3247640.767789394,3855198.954055996
RANGA REDDY,MAHESHWARAM,Kollapadkal,3247929.0834720177,3828671.028916123
RANGA REDDY,MANCHAL,Rangapur,3247523.443376576,3864231.495998573
RANGA REDDY,MAHESHWARAM,Akanpalle,3248933.2373557123,3831583.8339604684
RANGA REDDY,ABDULLAPURMET,Abdullapur (CT),3273419.8378732414,3862569.947996545
RANGA REDDY,CHEVELLA,Kesavaram,3273459.5718407463,3807068.5748589803
RANGA REDDY,CHEVELLA,Devarampalle,3266222.5546103595,3796960.579858707
RANGA REDDY,MOINABAD,Nakkalapalle,3267376.2552166996,3811551.8755727853
RANGA REDDY,CHEVELLA,Bastepur,3271691.2036858792,3800251.2063125684
RANGA REDDY,ABDULLAPURMET,Turkayamjal (M),3268840.867730708,3853714.429478357
